id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-774567,2019-10-02,000001,Vente,470000,3,B,AV LEOPOLD SEDAR SENGHOR,5221,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0002,,,309,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48648,48.804548
2019-774575,2019-10-03,000001,Vente,590000,4,B,AV SAINT LOUIS,8845,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EM0067,,,9,78.21,,,,,,,,,1,1,Maison,70,3,,,,,,2.502509,48.78912
2019-774576,2019-10-02,000001,Vente,785000,20,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0189,,,,,,,,,,,,,0,1,Maison,128,5,S,sols,,,524,2.466761,48.806541
2019-774578,2019-09-26,000001,Vente,144210,6,B,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0047,,,23,26.38,,,,,,,,,1,2,Appartement,26,1,,,,,,2.472375,48.798951
2019-774581,2019-10-01,000001,Vente,143160,53,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0099,,,9,,,,,,,,,,1,2,Appartement,52,3,,,,,,2.503039,48.790083
2019-774581,2019-10-01,000001,Vente,143160,53,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0099,,,1,31.65,,,,,,,,,1,2,Appartement,52,3,,,,,,2.503039,48.790083
2019-774587,2019-09-30,000001,Vente,722659,25,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0071,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,249,2.477759,48.806984
2019-774589,2019-09-24,000001,Vente,226000,11,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0039,,,16,39.52,61,,,,,,,,2,2,Appartement,35,1,,,,,,2.472701,48.811367
2019-774605,2019-09-26,000002,Vente,620000,77,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0157,,,,,,,,,,,,,0,,,,,S,sols,,,360,2.482598,48.787897
2019-774607,2019-10-01,000001,Vente,148100,12,,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AE0004,,,39,29.76,46,,,,,,,,2,2,Appartement,28,1,,,,,,2.492607,48.810266
2019-774609,2019-10-04,000001,Vente en l'état futur d'achèvement,965250,40,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0064,,,138,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-774609,2019-10-04,000001,Vente en l'état futur d'achèvement,965250,40,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0064,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-774609,2019-10-04,000001,Vente en l'état futur d'achèvement,965250,40,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0064,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-774609,2019-10-04,000001,Vente en l'état futur d'achèvement,965250,40,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0064,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-774609,2019-10-04,000001,Vente en l'état futur d'achèvement,965250,40,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0064,,,24,,,,,,,,,,1,2,Appartement,126,5,,,,,,2.506343,48.80117
2019-774612,2019-09-17,000001,Vente,137000,87,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0145,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488486,48.803241
2019-774612,2019-09-17,000001,Vente,137000,94,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0190,,,26,19.46,,,,,,,,,1,2,Appartement,28,1,,,,,,2.489227,48.802903
2019-774622,2019-10-07,000001,Vente en l'état futur d'achèvement,295000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2019-774622,2019-10-07,000001,Vente en l'état futur d'achèvement,295000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,8,,,,,,,,,,1,2,Appartement,48,2,,,,,,2.492823,48.801328
2019-774629,2019-10-02,000002,Vente,540000,39,,RUE MARIGNAN,6185,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AT0231,,,,,,,,,,,,,0,,,,,S,sols,,,161,2.51233,48.802727
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,48,4,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,50,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,48,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,31,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,43,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,40,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,43,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,25,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,28,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,51,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,29,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,37,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,47,3,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,54,0,S,sols,,,1423,2.477068,48.799862
2019-774630,2019-10-02,000001,Vente,1700000,1,,RUE DU BUREAU,0790,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0115,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,65,0,S,sols,,,1423,2.477068,48.799862
2019-774635,2019-09-27,000001,Vente,917000,6,,AV MICHELET,6245,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BN0092,,,,,,,,,,,,,0,1,Maison,203,9,S,sols,,,500,2.510452,48.793795
2019-774635,2019-09-27,000001,Vente,917000,6,,AV MICHELET,6245,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BN0092,,,,,,,,,,,,,0,1,Maison,203,9,AG,terrains d'agrément,,,501,2.510452,48.793795
2019-774637,2019-09-27,000001,Vente,660000,10,,RUE ELISEE RECLUS,3145,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0075,,,,,,,,,,,,,0,1,Maison,96,5,S,sols,,,384,2.511771,48.792107
2019-774639,2019-10-01,000001,Vente,233000,73,,BD DE LA MARNE,6200,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EP0007,,,68,51.69,,,,,,,,,1,2,Appartement,50,2,,,,,,2.506888,48.791226
2019-774640,2019-09-27,000001,Vente,938950,3,,RUE COLETTE,1605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BK0031,,,,,,,,,,,,,0,1,Maison,140,4,S,sols,,,333,2.518038,48.798883
2019-774641,2019-10-04,000001,Vente,370000,20,,AV DU MESNIL,6234,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BM0081,,,33,,9,63.81,,,,,,,2,2,Appartement,60,2,,,,,,2.514868,48.795102
2019-774641,2019-10-04,000001,Vente,370000,20,,AV DU MESNIL,6234,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BM0081,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514868,48.795102
2019-774642,2019-09-17,000001,Vente,1245000,42,,AV DU BEL AIR,0671,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AM0077,,,,,,,,,,,,,0,1,Maison,183,8,S,sols,,,854,,
2019-774650,2019-09-24,000001,Vente,831036,17,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0183,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.467987,48.80682
2019-774650,2019-09-24,000001,Vente,831036,17,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0183,,,3,180.36,,,,,,,,,1,2,Appartement,178,5,,,,,,2.467987,48.80682
2019-774654,2019-10-10,000001,Vente,175000,2,,AV PASTEUR,7134,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0119,,,111,,26,,30,,9,33.72,,,4,2,Appartement,29,2,,,,,,2.469079,48.812457
2019-774664,2019-09-16,000001,Vente,215000,4,,VLA MARIOTTE,6195,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EY0069,,,142,,94,44.19,,,,,,,2,2,Appartement,42,2,,,,,,2.517016,48.790881
2019-774668,2019-10-09,000001,Vente,199029,3,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,120,44.86,153,,,,,,,,2,2,Appartement,45,2,,,,,,2.476338,48.788345
2019-774668,2019-10-09,000001,Vente,199029,3,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,216,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476338,48.788345
2019-774670,2019-09-27,000001,Vente,105000,25,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0117,,,13,16.12,,,,,,,,,1,2,Appartement,16,1,,,,,,2.484952,48.801898
2019-774680,2019-09-24,000001,Vente en l'état futur d'achèvement,480000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2019-774680,2019-09-24,000001,Vente en l'état futur d'achèvement,480000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,4,,,,,,,,,,1,2,Appartement,76,4,,,,,,2.492823,48.801328
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,95,4,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,96,4,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,129,5,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,129,5,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,96,4,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,2,Appartement,95,4,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774683,2019-10-04,000001,Vente,1600000,81,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0072,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1389,2.496885,48.800727
2019-774685,2019-09-25,000001,Vente,115484,16,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0037,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472865,48.810661
2019-774685,2019-09-25,000001,Vente,115484,16,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0037,,,33,,9,64.68,,,,,,,2,2,Appartement,63,3,,,,,,2.472865,48.810661
2019-774686,2019-09-27,000001,Vente en l'état futur d'achèvement,251000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2019-774686,2019-09-27,000001,Vente en l'état futur d'achèvement,251000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,15,,,,,,,,,,1,2,Appartement,35,2,,,,,,2.492823,48.801328
2019-774690,2019-10-08,000001,Vente,766500,31,,AV PAUL DOUMER,7149,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AC0023,,,,,,,,,,,,,0,1,Maison,83,5,S,sols,,,246,2.494872,48.805524
2019-774693,2019-10-04,000001,Vente,17000,37,,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0074,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.474958,48.807676
2019-774694,2019-09-26,000001,Vente en l'état futur d'achèvement,680000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,22,,,,,,,,,,1,2,Appartement,98,4,,,,,,2.492823,48.801328
2019-774694,2019-09-26,000001,Vente en l'état futur d'achèvement,680000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,59,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2019-774695,2019-09-17,000001,Vente,836000,14,,RUE REITER,8145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0023,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,345,2.482473,48.797428
2019-774696,2019-10-07,000001,Vente,80000,37,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0077,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478753,48.806748
2019-774697,2019-09-25,000001,Vente en l'état futur d'achèvement,320000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,17,,,,,,,,,,1,2,Appartement,48,2,,,,,,2.492823,48.801328
2019-774697,2019-09-25,000001,Vente en l'état futur d'achèvement,320000,7,,RUE DE LA REUNION,8175,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0106,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2019-774699,2019-09-26,000001,Vente,546000,137,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AO0096,,,20,,23,,43,105.85,44,,,,4,2,Appartement,106,5,,,,,,2.509009,48.808786
2019-774699,2019-09-26,000001,Vente,546000,137,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AO0096,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509009,48.808786
2019-774702,2019-09-27,000001,Vente,614000,33,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0221,,,10,103.31,15,,,,,,,,2,2,Appartement,93,3,,,,,,2.486314,48.801168
2019-774702,2019-09-27,000001,Vente,614000,33,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0221,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486314,48.801168
2019-774709,2019-10-10,000001,Vente,545000,48,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0012,,,1,113.81,,,,,,,,,1,1,Maison,54,3,,,,,,2.47628,48.795634
2019-774710,2019-10-01,000001,Vente,565000,50,Q,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0200,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,325,2.481046,48.797198
2019-774711,2019-10-11,000001,Vente,429000,6,B,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0064,,,10,68.26,6,,,,,,,,2,2,Appartement,80,3,,,,,,2.491762,48.810422
2019-774711,2019-10-11,000001,Vente,429000,6,B,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0064,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491762,48.810422
2019-774716,2019-09-27,000001,Vente,203883,6,B,AV LITTRE,5265,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0101,,,33,37.52,62,,,,,,,,2,2,Appartement,36,1,,,,,,2.493408,48.800804
2019-774718,2019-09-23,000001,Vente,690000,3,,AV ROBERT,8205,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BD0157,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,305,2.519861,48.801225
2019-774721,2019-09-25,000001,Vente,460000,113,,AV DU BAC,0605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BI0155,,,102,,33,88,,,,,,,2,2,Appartement,89,4,,,,,,2.518783,48.792399
2019-774721,2019-09-25,000001,Vente,460000,4,,RUE GEORGE SAND,4175,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BI0155,,,496,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518783,48.792399
2019-774723,2019-10-10,000001,Vente,670000,16,B,AV PASTEUR,7134,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0011,,,,,,,,,,,,,0,1,Maison,115,6,S,sols,,,338,2.470125,48.812109
2019-774736,2019-10-11,000001,Vente,159000,22,,RUE ROUGET DE LISLE,8270,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0048,,,19,28.25,36,,,,,,,,2,2,Appartement,30,1,,,,,,2.481383,48.800277
2019-774737,2019-10-09,000001,Vente en l'état futur d'achèvement,20000,6,,PROM DES ANGLAIS,0125,94210,94068,Saint-Maur-des-Fossés,94,,,94068000FG0078,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2019-774758,2019-10-14,000001,Vente,275000,139,,RUE EDGAR QUINET,3121,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DY0078,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,246,2.493654,48.78991
2019-774759,2019-10-14,000001,Vente,660000,10,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0096,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,300,2.485703,48.788947
2019-774760,2019-10-14,000001,Vente,280000,94,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0165,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,111,2.487788,48.792916
2019-774770,2019-09-23,000001,Vente,424000,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,23,72.74,6,,,,,,,,2,2,Appartement,73,3,,,,,,2.500108,48.805751
