id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2023-1277620,2023-09-18,1,Vente,450000.00,6,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0102,,,41,,9,77.01,,,,,,,2,3,Dépendance,,0,,,,,,2.4730770,48.8094170,0000J
2023-1277628,2023-09-19,1,Vente,234500.00,44,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0109,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4817880,48.8055270,0000P
2023-1277628,2023-09-19,1,Vente,234500.00,44,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0109,,,11,,,,,,,,,,1,2,Appartement,37.00,2,,,,,,2.4817880,48.8055270,0000P
2023-1277632,2023-09-22,1,Vente,346200.00,19,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0100,,,165,66.81,62,,,,,,,,2,2,Appartement,74.00,3,,,,,,2.4745750,48.8092630,0000J
2023-1277632,2023-09-22,1,Vente,346200.00,19,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0100,,,165,66.81,62,,,,,,,,2,3,Dépendance,,0,,,,,,2.4745750,48.8092630,0000J
2023-1277644,2023-09-14,1,Vente,313650.00,49,,AV HENRI MARTIN,4430,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0165,,,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4887490,48.7972920,000CI
2023-1277644,2023-09-14,1,Vente,313650.00,49,,AV HENRI MARTIN,4430,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0165,,,52,56.02,78,,,,,,,,2,2,Appartement,57.00,3,,,,,,2.4887490,48.7972920,000CI
2023-1277651,2023-09-26,1,Vente,691000.00,42,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0026,,,26,,41,139.48,,,,,,,2,3,Dépendance,,0,,,,,,2.4880740,48.8097650,0000V
2023-1277651,2023-09-26,1,Vente,691000.00,42,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0026,,,26,,41,139.48,,,,,,,2,2,Appartement,130.00,5,,,,,,2.4880740,48.8097650,0000V
2023-1277651,2023-09-26,1,Vente,691000.00,42,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0026,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4880740,48.8097650,0000V
2023-1277654,2023-09-25,1,Vente,25000.00,28,,AV DES ARTS,0170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AB0034,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4915430,48.8042190,000AB
2023-1277721,2023-09-22,1,Vente,410000.00,31,,RUE PAUL BERT,7141,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0085,,,,,,,,,,,,,0,1,Maison,53.00,4,S,sols,,,180.00,2.4967640,48.7939510,000BV
2023-1277721,2023-09-22,1,Vente,410000.00,31,,RUE PAUL BERT,7141,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,180.00,2.4967640,48.7939510,000BV
2023-1277757,2023-09-15,1,Vente,124395.00,83,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0127,,,42,21.70,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27.00,0,,,,,,2.4724890,48.8004380,000CV
2023-1277793,2023-09-27,1,Vente,146000.00,13,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0011,,,19,24.95,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4714530,48.8087360,0000K
2023-1277793,2023-09-27,1,Vente,146000.00,13,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0011,,,19,24.95,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4714530,48.8087360,0000K
2023-1277793,2023-09-27,1,Vente,146000.00,13,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0011,,,19,24.95,,,,,,,,,1,2,Appartement,29.00,2,,,,,,2.4714530,48.8087360,0000K
2023-1277793,2023-09-27,1,Vente,146000.00,13,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0011,,,19,24.95,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4714530,48.8087360,0000K
2023-1277796,2023-09-26,1,Vente,275000.00,39,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0149,,,12,,13,,2,47.13,,,,,3,1,Maison,45.00,3,,,,,,2.4796600,48.8018640,000CR
2023-1277805,2023-09-22,1,Vente,419550.00,204,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DV0099,,,,,,,,,,,,,0,1,Maison,35.00,3,S,sols,,,155.00,2.4915090,48.7875070,000DV
2023-1277805,2023-09-22,1,Vente,419550.00,204,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DV0099,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,155.00,2.4915090,48.7875070,000DV
2023-1277816,2023-09-27,1,Vente,355000.00,198,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0132,,,24,70.19,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.4994660,48.7975170,000BU
2023-1277816,2023-09-27,1,Vente,355000.00,198,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0132,,,24,70.19,58,,,,,,,,2,2,Appartement,71.00,3,,,,,,2.4994660,48.7975170,000BU
2023-1277816,2023-09-27,1,Vente,355000.00,198,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0132,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4994660,48.7975170,000BU
2023-1277820,2023-09-29,1,Vente,604300.00,35,,RUE POLITZER,7240,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0050,,,1,,12,71.23,,,,,,,2,3,Dépendance,,0,,,,,,2.4652660,48.8085730,0000B
2023-1277820,2023-09-29,1,Vente,604300.00,35,,RUE POLITZER,7240,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0050,,,1,,12,71.23,,,,,,,2,1,Maison,56.00,3,,,,,,2.4652660,48.8085730,0000B
2023-1277828,2023-09-27,1,Vente,158045.00,8,,VLA FOCH,3553,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0136,,,,,,,,,,,,,0,1,Maison,100.00,5,S,sols,,,205.00,2.4907700,48.8016510,000CK
2023-1277838,2023-09-29,1,Vente,446000.00,37,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0068,,,10,,2,72.74,4,,9,,,,4,2,Appartement,66.00,3,,,,,,2.4795830,48.8019520,000CR
2023-1277838,2023-09-29,1,Vente,446000.00,37,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0068,,,10,,2,72.74,4,,9,,,,4,3,Dépendance,,0,,,,,,2.4795830,48.8019520,000CR
2023-1277840,2023-09-27,1,Vente,495000.00,11,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0039,,,18,87.03,53,,,,,,,,2,4,Local industriel. commercial ou assimilé,91.00,0,,,,,,2.4727010,48.8113670,0000E
2023-1277840,2023-09-27,1,Vente,495000.00,11,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0039,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4727010,48.8113670,0000E
2023-1277848,2023-09-19,1,Vente,523200.00,1,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0098,,,15,89.18,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.4862940,48.8042030,000CL
2023-1277848,2023-09-19,1,Vente,523200.00,1,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0098,,,15,89.18,3,,,,,,,,2,2,Appartement,80.00,4,,,,,,2.4862940,48.8042030,000CL
2023-1277850,2023-09-27,1,Vente,530000.00,74,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0050,,,14,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.5037430,48.8036290,000AL
2023-1277850,2023-09-27,1,Vente,530000.00,74,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0050,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5037430,48.8036290,000AL
2023-1277850,2023-09-27,1,Vente,530000.00,74,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0050,,,14,,6,,,,,,,,2,2,Appartement,82.00,3,,,,,,2.5037430,48.8036290,000AL
2023-1277879,2023-09-20,1,Vente,277000.00,78,B,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0001,,,10,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.4795200,48.8074000,0000P
2023-1277879,2023-09-20,1,Vente,277000.00,78,B,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0001,,,10,,24,,,,,,,,2,2,Appartement,49.00,3,,,,,,2.4795200,48.8074000,0000P
2023-1277879,2023-09-20,1,Vente,277000.00,63,,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Q0003,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4797540,48.8077930,0000Q
2023-1277890,2023-09-28,1,Vente,750000.00,12,,AV DE PLAISANCE,7235,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BZ0105,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,602.00,,,000BZ
2023-1277890,2023-09-28,1,Vente,750000.00,12,,AV DE PLAISANCE,7235,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BZ0105,,,,,,,,,,,,,0,1,Maison,119.00,6,S,sols,,,602.00,,,000BZ
2023-1277893,2023-09-29,1,Vente,184050.00,84,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0050,,,2,,39,32.82,,,,,,,2,2,Appartement,33.00,1,,,,,,2.4919530,48.8096160,0000V
2023-1277893,2023-09-29,1,Vente,184050.00,84,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0050,,,2,,39,32.82,,,,,,,2,3,Dépendance,,0,,,,,,2.4919530,48.8096160,0000V
2023-1277893,2023-09-29,1,Vente,184050.00,84,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0050,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4919530,48.8096160,0000V
2023-1277956,2023-09-29,1,Vente,157000.00,62,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0108,,,256,32.69,,,,,,,,,1,2,Appartement,36.00,1,,,,,,2.4820960,48.7961570,000DG
2023-1277957,2023-09-29,1,Vente,210000.00,6,,RUE EDOUARD VALLERAND,3125,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0032,,,39,34.12,42,,48,,,,,,3,3,Dépendance,,0,,,,,,2.4827850,48.8043240,000CQ
2023-1277957,2023-09-29,1,Vente,210000.00,6,,RUE EDOUARD VALLERAND,3125,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0032,,,39,34.12,42,,48,,,,,,3,2,Appartement,35.00,2,,,,,,2.4827850,48.8043240,000CQ
2023-1277965,2023-10-03,1,Vente,562200.00,49,,AV MISS CAVELL,6265,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0094,,,,,,,,,,,,,0,1,Maison,66.00,3,S,sols,,,142.00,2.4927230,48.8001160,000CE
2023-1277966,2023-09-29,1,Vente,20000.00,29,,AV DE LATTRE DE TASSIGNY,2526,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0111,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4898330,48.8061630,0000X
2023-1277968,2023-09-06,1,Vente,456974.00,106,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0125,,,2,107.50,,,,,,,,,1,2,Appartement,120.00,4,,,,,,2.4983640,48.7994810,000BY
2023-1278004,2023-10-03,1,Vente,877070.00,29,,AV VERGNIAUD,9634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0150,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,358.00,2.4745290,48.7939550,000DF
2023-1278004,2023-10-03,1,Vente,877070.00,29,,AV VERGNIAUD,9634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0150,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,358.00,2.4745290,48.7939550,000DF
2023-1278004,2023-10-03,1,Vente,877070.00,29,,AV VERGNIAUD,9634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0150,,,,,,,,,,,,,0,1,Maison,60.00,2,S,sols,,,358.00,2.4745290,48.7939550,000DF
2023-1278029,2023-09-28,1,Vente,300000.00,16,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DI0043,,,43,90.16,,,,,,,,,1,4,Local industriel. commercial ou assimilé,55.00,0,,,,,,2.4777310,48.7928460,000DI
2023-1278029,2023-09-28,1,Vente,300000.00,16,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DI0043,,,43,90.16,,,,,,,,,1,2,Appartement,50.00,2,,,,,,2.4777310,48.7928460,000DI
2023-1278049,2023-09-28,1,Vente,141500.00,1,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0195,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4962530,48.7976530,000BX
2023-1278049,2023-09-28,1,Vente,141500.00,1,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0195,,,13,,,,,,,,,,1,2,Appartement,26.00,1,,,,,,2.4962530,48.7976530,000BX
2023-1278050,2023-09-20,1,Vente,163095.00,83,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0127,,,44,27.21,,,,,,,,,1,4,Local industriel. commercial ou assimilé,21.00,0,,,,,,2.4724890,48.8004380,000CV
2023-1278159,2023-09-22,1,Vente,100000.00,13,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0056,,,27,,42,,,,,,,,2,3,Dépendance,,0,,,,,,2.4743970,48.8043000,0000N
2023-1278159,2023-09-22,1,Vente,100000.00,13,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0056,,,27,,42,,,,,,,,2,2,Appartement,28.00,1,,,,,,2.4743970,48.8043000,0000N
2023-1278164,2023-09-27,1,Vente,317500.00,117,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0115,,,103,,143,81.08,,,,,,,2,3,Dépendance,,0,,,,,,2.5019370,48.7984360,000BU
2023-1278164,2023-09-27,1,Vente,317500.00,117,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0115,,,103,,143,81.08,,,,,,,2,2,Appartement,88.00,4,,,,,,2.5019370,48.7984360,000BU
2023-1278168,2023-10-03,1,Vente,348000.00,139,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0060,,,14,,50,82.35,,,,,,,2,2,Appartement,82.00,4,,,,,,2.4927460,48.7982840,000CE
2023-1278168,2023-10-03,1,Vente,348000.00,139,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0060,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4927460,48.7982840,000CE
2023-1278168,2023-10-03,1,Vente,348000.00,139,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0060,,,14,,50,82.35,,,,,,,2,3,Dépendance,,0,,,,,,2.4927460,48.7982840,000CE
2023-1278169,2023-09-13,1,Vente,356000.00,9,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0018,,,1,,27,,,,,,,,2,3,Dépendance,,0,,,,,,2.4744600,48.8010760,000CT
2023-1278169,2023-09-13,1,Vente,356000.00,9,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0018,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4744600,48.8010760,000CT
2023-1278169,2023-09-13,1,Vente,356000.00,9,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0018,,,1,,27,,,,,,,,2,2,Appartement,85.00,3,,,,,,2.4744600,48.8010760,000CT
2023-1278187,2023-10-04,1,Vente,530000.00,14,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0001,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4767240,48.8036330,000CS
2023-1278187,2023-10-04,1,Vente,530000.00,26,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0001,,,31,,38,109.73,39,,4,101.59,40,,6,1,Maison,78.00,5,,,,,,2.4767240,48.8036330,000CS
2023-1278197,2023-09-22,1,Vente,120000.00,94,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0190,,,31,48.24,39,,,,,,,,2,3,Dépendance,,0,,,,,,2.4892270,48.8029030,000CK
2023-1278197,2023-09-22,1,Vente,120000.00,94,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0190,,,31,48.24,39,,,,,,,,2,2,Appartement,47.00,2,,,,,,2.4892270,48.8029030,000CK
2023-1278233,2023-09-08,1,Vente,1420000.00,13,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0105,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1010.00,2.4844720,48.8068170,0000R
2023-1278233,2023-09-08,1,Vente,1420000.00,13,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0105,,,,,,,,,,,,,0,1,Maison,149.00,6,S,sols,,,1010.00,2.4844720,48.8068170,0000R
2023-1278240,2023-10-05,1,Vente,434000.00,44,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0027,,,26,,39,64.48,,,,,,,2,2,Appartement,41.00,3,,,,,,2.4881170,48.8099640,0000V
2023-1278240,2023-10-05,1,Vente,434000.00,44,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0027,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4881170,48.8099640,0000V
2023-1278240,2023-10-05,1,Vente,434000.00,44,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0027,,,26,,39,64.48,,,,,,,2,3,Dépendance,,0,,,,,,2.4881170,48.8099640,0000V
2023-1278269,2023-09-15,1,Vente,360000.00,14,,AV BOURBAKI,0741,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0087,,,2,63.52,,,,,,,,,1,2,Appartement,61.00,4,,,,,,2.4837100,48.7917010,000DN
2023-1278269,2023-09-15,1,Vente,360000.00,14,,AV BOURBAKI,0741,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0087,,,2,63.52,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4837100,48.7917010,000DN
2023-1278304,2023-10-06,1,Vente,280500.00,25,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0206,,,230,,29,48.65,,,,,,,2,2,Appartement,33.00,1,,,,,,2.4813400,48.7961180,000DG
2023-1278304,2023-10-06,1,Vente,280500.00,25,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0206,,,141,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4813400,48.7961180,000DG
2023-1278304,2023-10-06,1,Vente,280500.00,25,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0206,,,230,,29,48.65,,,,,,,2,3,Dépendance,,0,,,,,,2.4813400,48.7961180,000DG
2023-1278320,2023-09-27,1,Vente,387825.00,14,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0138,,,13,64.86,49,,,,,,,,2,2,Appartement,64.00,3,,,,,,2.4747370,48.8036160,000CT
2023-1278320,2023-09-27,1,Vente,387825.00,14,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0138,,,13,64.86,49,,,,,,,,2,3,Dépendance,,0,,,,,,2.4747370,48.8036160,000CT
2023-1278320,2023-09-27,1,Vente,387825.00,14,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0138,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4747370,48.8036160,000CT
2023-1278397,2023-09-14,1,Vente,2200000.00,92,A,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0066,,,,,,,,,,,,,0,1,Maison,140.00,6,S,sols,,,1496.00,2.4944480,48.7933660,000DZ
2023-1278397,2023-09-14,1,Vente,2200000.00,92,A,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0066,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,10.00,0,S,sols,,,1496.00,2.4944480,48.7933660,000DZ
2023-1278397,2023-09-14,1,Vente,2200000.00,92,A,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0066,,,,,,,,,,,,,0,1,Maison,140.00,6,S,sols,,,1496.00,2.4944480,48.7933660,000DZ
2023-1278403,2023-09-15,1,Vente,630000.00,1,B,RUE DE ROCROY,8225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DH0104,,,,,,,,,,,,,0,1,Maison,84.00,4,S,sols,,,215.00,2.4834100,48.7955130,000DH
2023-1278443,2023-10-03,1,Vente,235112.00,10,,RUE ARISTIDE BRIAND,0150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0042,,,6,,60,,,,,,,,2,3,Dépendance,,0,,,,,,2.4835820,48.7974060,000CN
2023-1278443,2023-10-03,1,Vente,235112.00,10,,RUE ARISTIDE BRIAND,0150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0042,,,6,,60,,,,,,,,2,2,Appartement,46.00,2,,,,,,2.4835820,48.7974060,000CN
2023-1278461,2023-10-11,1,Vente,248000.00,2,,AV DE LA GRANGE,4260,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4896250,48.8049060,0000Z
2023-1278461,2023-10-11,1,Vente,248000.00,2,,AV DE LA GRANGE,4260,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,54,,97,50.08,,,,,,,2,2,Appartement,49.00,1,,,,,,2.4896250,48.8049060,0000Z
2023-1278461,2023-10-11,1,Vente,248000.00,2,,AV DE LA GRANGE,4260,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,54,,97,50.08,,,,,,,2,3,Dépendance,,0,,,,,,2.4896250,48.8049060,0000Z
2023-1278472,2023-10-06,1,Vente,329930.00,42,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0029,,,37,57.27,38,,,,,,,,2,3,Dépendance,,0,,,,,,2.4753230,48.8019250,000CS
2023-1278472,2023-10-06,1,Vente,329930.00,42,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0029,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4753230,48.8019250,000CS
2023-1278472,2023-10-06,1,Vente,329930.00,42,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0029,,,37,57.27,38,,,,,,,,2,2,Appartement,52.00,2,,,,,,2.4753230,48.8019250,000CS
2023-1278486,2023-09-29,1,Vente,341900.00,202,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0139,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5000040,48.7974950,000BU
2023-1278486,2023-09-29,1,Vente,341900.00,200,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0139,,,104,43.51,,,,,,,,,1,2,Appartement,43.00,2,,,,,,2.5000040,48.7974950,000BU
2023-1278492,2023-10-05,1,Vente,350000.00,14,,PL DE LA LOUVIERE,5269,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0144,,,402,,572,,,,,,,,2,4,Local industriel. commercial ou assimilé,87.00,0,,,,,,,,0000Y
2023-1278509,2023-10-02,1,Vente,207285.00,44,,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0056,,,15,28.06,,,,,,,,,1,2,Appartement,28.00,1,,,,,,2.4790960,48.8106900,0000I
2023-1278548,2023-10-09,1,Vente,47600.00,22,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0171,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4704670,48.8078790,0000K
2023-1278548,2023-10-09,1,Vente,47600.00,22,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0171,,,149,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4704670,48.8078790,0000K
2023-1278561,2023-10-10,1,Vente,440000.00,22,,RUE BARATTE CHOLET,0634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0146,,,17,92.85,,,,,,,,,1,4,Local industriel. commercial ou assimilé,92.00,0,,,,,,2.4854100,48.7963690,000CN
2023-1278564,2023-10-11,1,Vente,722000.00,1,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0155,,,,,,,,,,,,,0,1,Maison,110.00,4,S,sols,,,183.00,2.4776480,48.8040030,000CR
2023-1278564,2023-10-11,1,Vente,722000.00,1,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0155,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,183.00,2.4776480,48.8040030,000CR
2023-1278579,2023-09-28,1,Vente,1650000.00,81,,RUE VIALA,9649,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AM0206,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,718.00,2.5065870,48.8061700,000AM
